name,nickname,score,count,platform,date,dna,company,tag,url,img
阿泰诺之刃,AeternoBlade,-1.0,-1,"['3DS', 'PSV']",2014-02-18,['动作'],CoreCell Technology,['动作'],https://www.vgtime.com/game/841.jhtml,https://img01.vgtime.com/photo/web/150428211123797.jpg
非常E麻将加强版,Tottemo E Mahjong Plus,-1.0,-1,['PS4'],2014-02-22,['益智'],Arc System Works,['益智'],https://www.vgtime.com/game/541.jhtml,https://img01.vgtime.com/photo/web/150929133147925.jpg
瘟疫公司：进化,Plague Inc: Evolved,7.5,307,"['PC', 'Android', 'iOS', 'XBone']",2014-02-20,['策略'],Ndemic Creations,['策略'],https://www.vgtime.com/game/497.jhtml,https://img01.vgtime.com/photo/web/150429220252351.jpg
如龙 维新,龍が如く维新！,8.1,171,"['PS3', 'PS4']",2014-02-22,"['动作', '沙箱', '冒险']",SEGA,"['动作', '沙箱', '冒险']",https://www.vgtime.com/game/657.jhtml,https://img01.vgtime.com/photo/web/150509130757999.jpg
信长之野望：创造,信長の野望 創造,7.8,178,"['PC', 'PSV', 'PS3', 'PS4']",2014-02-22,['策略'],Koei Tecmo,['策略'],https://www.vgtime.com/game/1311.jhtml,https://img01.vgtime.com/photo/web/150713172008895.jpg
神偷,Thief,6.8,189,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2014-02-25,['冒险'],Eidos,['冒险'],https://www.vgtime.com/game/364.jhtml,https://img01.vgtime.com/photo/web/150425210312460.jpg
亚瑟公主,Princess Arthur,-1.0,-1,['PSP'],2014-02-26,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/1367.jhtml,https://img01.vgtime.com/photo/web/150430211406374.jpg
仙乐传说 重制版,Tales of Symphonia,7.7,18,"['PC', 'PS3']",2014-02-25,['角色扮演'],Bandai Namco,['角色扮演'],https://www.vgtime.com/game/2264.jhtml,https://img01.vgtime.com/photo/web/150703125516324.jpg
恶魔城 暗影之王2,Castlevania: Lords of Shadow 2,7.2,230,"['X360', 'PS3']",2014-02-25,['动作'],Konami,['动作'],https://www.vgtime.com/game/2297.jhtml,https://img01.vgtime.com/photo/web/150713173856425.jpg
影牢：黑暗公主,Deception IV: Blood Ties,8.0,23,"['PSV', 'PS3']",2014-02-27,['动作'],Koei Tecmo,['动作'],https://www.vgtime.com/game/958.jhtml,https://img01.vgtime.com/photo/web/150427201030600.jpg
大乱走:冲刺夺取,大乱走ダッシュor奪取!!,-1.0,-1,['PSV'],2014-02-27,['动作'],Planet G,['动作'],https://www.vgtime.com/game/939.jhtml,
无限斯特拉托斯2：燃烧之心,Infinite Stratos 2: Ignition hearts,-1.0,-1,"['PSV', 'PS3']",2014-02-27,"['文字', '冒险']",5pb.,"['文字', '冒险']",https://www.vgtime.com/game/1144.jhtml,https://img01.vgtime.com/photo/web/150430194036585.jpg
当这首歌结束之时,Kono Uta ga Owattara: When This Song is Over,-1.0,-1,"['PC', 'PSV']",2014-02-27,"['文字', '冒险']",One Draw,"['文字', '冒险']",https://www.vgtime.com/game/1195.jhtml,https://img01.vgtime.com/photo/web/151016154703378.jpg
幻象杀手:战场,Phantom Breaker: Battle Grounds,6.6,14,"['X360', 'PSV', 'PS3', 'PS4']",2014-02-27,['动作'],RUN,['动作'],https://www.vgtime.com/game/1348.jhtml,https://img01.vgtime.com/photo/web/150426163046871.jpg
化石挖掘者 无限装备,カセキホリダー ムゲンギア,-1.0,-1,['3DS'],2014-02-27,['角色扮演'],Nintendo,['角色扮演'],https://www.vgtime.com/game/2298.jhtml,https://img01.vgtime.com/photo/web/150713211001624.jpg
幕末摇滚,幕末Rock,-1.0,-1,['PSP'],2014-02-27,['音乐'],Marvelous,['音乐'],https://www.vgtime.com/game/2299.jhtml,https://img01.vgtime.com/photo/web/150713211732812.jpg
牧场物语 通往新天地,牧場物語 つながる新天地,8.1,76,['3DS'],2014-02-27,['模拟'],Marvelous,['模拟'],https://www.vgtime.com/game/1745.jhtml,https://img01.vgtime.com/photo/web/15042822264290.jpg
查克的挑战3D,Chuck's Challenge 3D,-1.0,-1,"['PC', 'XBone']",2014-02-28,['益智'],Niffler,['益智'],https://www.vgtime.com/game/62.jhtml,https://img01.vgtime.com/photo/web/150925165856953.jpg
8-Bit 男孩,8-Bit Boy,-1.0,-1,[],2014-01-01,[],AwesomeBlade Software,[],https://www.vgtime.com/game/2.jhtml,https://img01.vgtime.com/photo/web/150420213149415.jpg
Wii Fit U,Wii Fit U,-1.0,-1,['WiiU'],2014-01-10,"['体育', '健身', '体感']",Ganbarion,"['体育', '健身', '体感']",https://www.vgtime.com/game/817.jhtml,https://img01.vgtime.com/photo/web/150428173051203.png
失忆症 Later X Crowd V版,Amnesia Later X Crowd V Edition,-1.0,-1,['PSV'],2014-01-16,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/852.jhtml,
混沌之戒3：前篇三部曲,Chaos Rings III: The Prequel Trilogy,8.6,25,['PSV'],2014-01-16,['角色扮演'],Media.Vision,['角色扮演'],https://www.vgtime.com/game/909.jhtml,https://img01.vgtime.com/photo/web/150428200644817.jpg
超级女主角战记,超ヒロイン戦記,-1.0,-1,"['PSV', 'PS3']",2014-01-16,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/2292.jhtml,https://img01.vgtime.com/photo/web/150713150122738.jpg
登陆日塔防大战,Day D Tower Rush,-1.0,-1,['PSV'],2014-01-22,['策略'],4HIT,['策略'],https://www.vgtime.com/game/949.jhtml,https://img01.vgtime.com/photo/web/151013133024971.jpg
歌组 575,うた組み575,-1.0,-1,['PSV'],2014-01-23,['音乐'],SEGA,['音乐'],https://www.vgtime.com/game/1628.jhtml,https://img01.vgtime.com/photo/web/150429112222366.jpg
月极兰子最漫长的一天,SHORT PEACE 月极兰子のいちばん长い日,-1.0,-1,['PS3'],2014-01-16,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/2289.jhtml,
战国BASARA4,戦国バサラ4,7.6,68,['PS3'],2014-01-23,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/2290.jhtml,https://img01.vgtime.com/photo/web/150713122217163.jpg
攻城英雄,Hero Siege,-1.0,-1,['PC'],2014-01-29,"['角色扮演', '冒险']",Elias Viglione,"['角色扮演', '冒险']",https://www.vgtime.com/game/10151.jhtml,
圣诞之吻：加强版,Amagami Ebicore+,8.3,25,['PSV'],2014-01-30,"['文字', '冒险']",Kadokawa Games,"['文字', '冒险']",https://www.vgtime.com/game/851.jhtml,https://img01.vgtime.com/photo/web/150429101809797.jpg
章鱼奶爸 致命捕捉,Octodad: Dadliest Catch,-1.0,-1,"['PC', 'PSV', 'PS4']",2014-01-30,"['策略', '模拟']",Young Horses,"['策略', '模拟']",https://www.vgtime.com/game/593.jhtml,https://img01.vgtime.com/photo/web/150930110501793.jpg
魔界战记4 回归,Disgaea 4: A Promise Revisited,8.0,13,"['PSV', 'PS3']",2014-01-30,"['策略', '角色扮演']",日本一,"['策略', '角色扮演']",https://www.vgtime.com/game/973.jhtml,https://img01.vgtime.com/photo/web/150429150003459.jpg
蔷薇少女:世界转动,Rozen Maiden: Wechseln Sie Welt ab,-1.0,-1,"['PSV', 'PS3']",2014-01-30,"['文字', '冒险']",5pb.,"['文字', '冒险']",https://www.vgtime.com/game/1431.jhtml,https://img01.vgtime.com/photo/web/150422151501312.jpg
恋爱忍法帖,忍び、恋うつつ,-1.0,-1,"['PSP', 'PSV']",2014-01-30,"['文字', '冒险']",Otomate,"['文字', '冒险']",https://www.vgtime.com/game/1469.jhtml,https://img01.vgtime.com/photo/web/150428004153233.jpg
斗神都市,闘神都市,-1.0,-1,['3DS'],2014-01-30,['角色扮演'],Imageepoch,['角色扮演'],https://www.vgtime.com/game/2021.jhtml,
机动战士高达EXVS 火力全开,機動戦士ガンダムエクストリームバーサス　フルバースト,8.7,131,['PS3'],2014-01-30,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/2287.jhtml,https://img01.vgtime.com/photo/web/15071114512463.jpg
全面反攻,Total Recoil,-1.0,-1,['PSV'],2012-11-15,['动作'],Eiconic Games,['动作'],https://www.vgtime.com/game/1605.jhtml,https://img01.vgtime.com/photo/web/151022153717119.png
麦克斯：兄弟魔咒,Max: The Curse of Brotherhood,7.9,93,"['PC', 'X360', 'XBone', 'PS4']",2013-12-20,"['动作', '冒险']",Press Play,"['动作', '冒险']",https://www.vgtime.com/game/471.jhtml,https://img01.vgtime.com/photo/web/150427142421854.jpg
诺克斯维尔计划,Project: Knoxville,-1.0,-1,['XBone'],1970-01-01,"['生存', '第三人称']",Press Play,"['生存', '第三人称']",https://www.vgtime.com/game/2815.jhtml,https://img01.vgtime.com/photo/web/150910113615484.jpg
秘鲁大冒险,Tadeo Jones,-1.0,-1,['PSV'],2013-12-04,"['动作', '平台']",U-Play Studios,"['动作', '平台']",https://www.vgtime.com/game/1552.jhtml,https://img01.vgtime.com/photo/web/151022135846103.jpg
高达破坏者,Gundam Breaker,7.2,37,['PSV'],2013-01-31,['动作'],Crafts & Meister,['动作'],https://www.vgtime.com/game/1091.jhtml,https://img01.vgtime.com/photo/web/150428203625315.jpg
大地探索者,アースシーカー,-1.0,-1,['Wii'],2011-06-23,['动作'],Crafts & Meister,['动作'],https://www.vgtime.com/game/2792.jhtml,https://img01.vgtime.com/photo/web/150908171250203.jpg
废土之王,Nuclear Throne,8.2,18,['PC'],2013-10-11,['动作'],Vlambeer,['动作'],https://www.vgtime.com/game/236.jhtml,https://img01.vgtime.com/photo/web/150928154040295.jpg
千年虫,Y2K,-1.0,-1,[],1970-01-01,['角色扮演'],Ackk Studios,['角色扮演'],https://www.vgtime.com/game/1659.jhtml,https://img01.vgtime.com/photo/web/150425120236176.jpg
电波人RPG 3,電波人間のRPG3 ,-1.0,-1,['3DS'],2013-08-07,['角色扮演'],Ackk Studios,['角色扮演'],https://www.vgtime.com/game/1676.jhtml,https://img01.vgtime.com/photo/web/150813131705289.jpg
小小大脑,Tiny Brains,-1.0,-1,['PS4'],2013-12-03,['解谜'],Spearhead Games,['解谜'],https://www.vgtime.com/game/620.jhtml,https://img01.vgtime.com/photo/web/150930114137967.jpg
断剑5：毒蛇诅咒,Broken Sword 5,-1.0,-1,"['PC', 'XBone', 'PSV', 'PS4']",2013-12-04,['冒险'],Revolution Software,['冒险'],https://www.vgtime.com/game/898.jhtml,https://img01.vgtime.com/photo/web/150428020419690.jpg
断剑5：毒蛇诅咒 第二章,Broken Sword 5: The Serpent's Curse,-1.0,-1,"['PC', 'PSV']",2013-12-04,['冒险'],Revolution Software,['冒险'],https://www.vgtime.com/game/899.jhtml,https://img01.vgtime.com/photo/web/150428020419690.jpg
室内体育世界,Indoor sports World,-1.0,-1,['PSV'],2013-12-04,['体育'],Icon Games Entertainment,['体育'],https://www.vgtime.com/game/1142.jhtml,https://img01.vgtime.com/photo/web/151015160703120.png
游戏王Zexal 世界决斗嘉年华,Yu-Gi-Oh! Zexal: World Duel Carnival,-1.0,-1,['3DS'],2013-12-05,['卡牌'],Konami,['卡牌'],https://www.vgtime.com/game/1726.jhtml,https://img01.vgtime.com/photo/web/150425151343482.jpg
闪电十一人GO3:银河 超新星/大爆炸,Inazuma Eleven Go 3: Galaxy – Supernova/Big Bang,-1.0,-1,['3DS'],2013-12-05,"['角色扮演', '体育']",LEVEL-5,"['角色扮演', '体育']",https://www.vgtime.com/game/1822.jhtml,https://img01.vgtime.com/photo/web/150429190030462.jpg
解放少女：罪恶,Liberation Maiden SIN,-1.0,-1,"['PSV', 'PS3']",2013-12-05,"['文字', '冒险']",5pb.,"['文字', '冒险']",https://www.vgtime.com/game/1218.jhtml,https://img01.vgtime.com/photo/web/150501152018306.jpg
机灵粉碎者,ガイストクラッシャー,-1.0,-1,['3DS'],2013-12-05,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/3015.jhtml,https://img01.vgtime.com/photo/web/150918111445258.jpg
进击的巨人 人类最后之翼,進撃の巨人 ～人類最後の翼～,7.4,12,['3DS'],2013-12-05,['动作'],Spike Chunsoft,['动作'],https://www.vgtime.com/game/3016.jhtml,https://img01.vgtime.com/photo/web/150918112112717.jpg
心跳宇宙,Doki-Doki Universe,-1.0,-1,"['PSV', 'PS3', 'PS4']",2013-12-10,['冒险'],HumaNature Studios,['冒险'],https://www.vgtime.com/game/632.jhtml,https://img01.vgtime.com/photo/web/150930150340470.jpg
勇气原点 完全版,ブレイブリーデフォルト フォーザ·シークウェル,8.5,192,['3DS'],2013-12-05,['角色扮演'],Square Enix,['角色扮演'],https://www.vgtime.com/game/3017.jhtml,https://img01.vgtime.com/photo/web/150918112544409.jpg
怪物猎人：边境G,Monster Hunter: Frontier G,5.2,25,"['PC', 'WiiU', 'X360', 'PSV', 'PS3']",2013-12-11,"['动作', '角色扮演']",CAPCOM,"['动作', '角色扮演']",https://www.vgtime.com/game/210.jhtml,https://img01.vgtime.com/photo/web/150421193023943.jpg
腐蚀,Rust,-1.0,-1,['PC'],2013-12-11,"['动作', '角色扮演', 'MMO', '冒险']",null,"['动作', '角色扮演', 'MMO', '冒险']",https://www.vgtime.com/game/10196.jhtml,https://img01.vgtime.com/game/cover/2017/04/27/170427124053966.jpg
魔法音乐方块,Magical Beat,-1.0,-1,['PSV'],2013-12-12,"['音乐', '益智']",Arc System Works,"['音乐', '益智']",https://www.vgtime.com/game/1235.jhtml,https://img01.vgtime.com/photo/web/15050117350676.jpg
信长的野望 创造,信長の野望·创造,-1.0,-1,['PS3'],2013-12-12,['策略'],Koei Tecmo,['策略'],https://www.vgtime.com/game/3020.jhtml,https://img01.vgtime.com/photo/web/150918114852108.jpg
七日杀,7 Days to Die,6.9,59,"['PC', 'XBone', 'PS4']",2013-12-13,"['生存', '恐怖']",The Fun Pimps,"['生存', '恐怖']",https://www.vgtime.com/game/3597.jhtml,
大马士革机甲 东京始战,ダマスカスギヤ 東京始戦,-1.0,-1,"['PC', 'PSV', 'PS4']",2013-12-15,['动作'],Arc System Works,['动作'],https://www.vgtime.com/game/2499.jhtml,https://img01.vgtime.com/photo/web/150728143745594.png
流,flOw,7.2,112,"['PC', 'PSP', 'PSV', 'PS3', 'PS4']",2013-12-17,"['模拟', '冒险']",SuperVillain Studios,"['模拟', '冒险']",https://www.vgtime.com/game/571.jhtml,https://img01.vgtime.com/photo/web/150427145133652.jpg
薄樱鬼：镜花录,薄桜鬼: Kyo karoku,-1.0,-1,['PSV'],2013-12-19,"['文字', '冒险']",Idea Factory,"['文字', '冒险']",https://www.vgtime.com/game/1100.jhtml,https://img01.vgtime.com/photo/web/150429145506427.jpg
街机弹珠台,The Pinball Arcade,-1.0,-1,"['PC', 'X360', 'XBone', 'PSV', 'PS3', 'PS4']",2013-12-17,"['模拟', '体育']",FarSight Studios,"['模拟', '体育']",https://www.vgtime.com/game/355.jhtml,https://img01.vgtime.com/photo/web/150929120309795.jpg
世界摩托大奖赛13 Compact,MotoGP 2013 Compact,-1.0,-1,"['PSV', 'PS3']",2013-12-18,['竞速'],Milestone S.r.l.,['竞速'],https://www.vgtime.com/game/1285.jhtml,https://img01.vgtime.com/photo/web/151019174010699.jpg
龙之信条 使命,Dragon's Dogma Quest,-1.0,-1,['PSV'],2013-12-19,['卡牌'],CAPCOM,['卡牌'],https://www.vgtime.com/game/989.jhtml,https://img01.vgtime.com/photo/web/15043010263394.jpg
真高达无双,真ガンダム无双,7.3,221,"['X360', 'PSV', 'PS2', 'PS3']",2013-12-19,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/1466.jhtml,https://img01.vgtime.com/photo/web/150428002350398.jpg
剧场版 魔法少女小圆：战斗五芒星,剧场版 魔法少女まどか☆マギカ The Battle Pentagram,-1.0,-1,['PSV'],2013-12-19,['动作'],Artdink,['动作'],https://www.vgtime.com/game/1378.jhtml,https://img01.vgtime.com/photo/web/150505111158422.jpg
日本职业麻将联盟公认 加强20倍！使麻将打得更好的方法 ～初中级者编～,日本プロ麻雀連盟公認 もっと20倍！ 麻雀が強くなる方法 ～初中級者編～,-1.0,-1,['PSV'],2013-12-19,['益智'],Kaga Create,['益智'],https://www.vgtime.com/game/1682.jhtml,https://img01.vgtime.com/photo/web/15102213322565.jpg
恶魔高校D×D,High School DxD,-1.0,-1,['3DS'],2013-12-19,['文字'],Kadokawa Games,['文字'],https://www.vgtime.com/game/1830.jhtml,https://img01.vgtime.com/photo/web/150922172339501.jpg
龙背上的骑兵3,ドラッグ オン ドラグ-ン3,7.1,36,['PS3'],2013-12-19,"['动作', '角色扮演', '第三人称']",Square Enix,"['动作', '角色扮演', '第三人称']",https://www.vgtime.com/game/3021.jhtml,https://img01.vgtime.com/game/cover/2018/03/16/180316104007907.jpg
绽放在天空彼岸,‘&’ - 空の向こうで咲きますように -,-1.0,-1,"['PC', 'PSV', 'PS3']",2013-12-26,"['文字', '冒险']",AKABEiSOFT2,"['文字', '冒险']",https://www.vgtime.com/game/826.jhtml,https://img01.vgtime.com/photo/web/151012141935562.jpg
机甲德玛斯克 东京始战,Damascus Gear Tokyo Hajime-sen,-1.0,-1,['PSV'],2013-12-26,['动作'],Arc System Works,['动作'],https://www.vgtime.com/game/942.jhtml,https://img01.vgtime.com/photo/web/151013162053961.jpg
最终幻想10/10-2高清重制版,Final Fantasy X/X-2 HD Remaster,8.6,732,"['PC', 'PSV', 'PS3', 'PS4', 'Switch']",2013-12-26,"['角色扮演', '回合制', '剧情']",Square Enix,"['角色扮演', '回合制', '剧情']",https://www.vgtime.com/game/636.jhtml,https://img01.vgtime.com/photo/web/16051010571835.jpg
最终幻想10 高清重制版,Final Fantasy X HD,8.6,647,"['PC', 'Android', 'iOS', 'XBone', 'PSV', 'PS3', 'PS4', 'Switch']",2013-12-26,"['角色扮演', '回合制', '剧情']",Square Enix,"['角色扮演', '回合制', '剧情']",https://www.vgtime.com/game/1038.jhtml,https://img01.vgtime.com/photo/web/150423235140243.jpg
最终幻想10-2 高清重制版,Final Fantasy X-2 HD,8.2,316,"['PC', 'Android', 'iOS', 'XBone', 'PSV', 'PS3', 'PS4', 'Switch']",2013-12-26,"['角色扮演', '回合制', '剧情']",Square Enix,"['角色扮演', '回合制', '剧情']",https://www.vgtime.com/game/1039.jhtml,https://img01.vgtime.com/photo/web/150424195514196.jpg
勇者有点太嚣张G,No Heroes Allowed: No puzzles Either!,7.4,179,['PSV'],2013-12-26,['益智'],Acquire,['益智'],https://www.vgtime.com/game/1310.jhtml,https://img01.vgtime.com/photo/web/150430175442716.jpg
路易医生,Dr. Luigi,-1.0,-1,['WiiU'],2013-12-31,['益智'],ARIKA,['益智'],https://www.vgtime.com/game/712.jhtml,https://img01.vgtime.com/photo/web/150429220729523.jpg
Chronovolt,Chronovolt,-1.0,-1,['PSV'],2013-12-31,"['解谜', '平台']",Playerthree,"['解谜', '平台']",https://www.vgtime.com/game/914.jhtml,https://img01.vgtime.com/photo/web/151012180629797.jpg
火箭飞车2,Jet Car Stunts 2,-1.0,-1,"['Android', 'iOS']",2013-12-31,"['竞速', '平台']",Grip Games,"['竞速', '平台']",https://www.vgtime.com/game/1158.jhtml,https://img01.vgtime.com/photo/web/151015170520211.jpg
丘比特：硬派动作机器人,Cubit: The Hardcore Platformer Robot,-1.0,-1,['3DS'],2013-12-26,"['动作', '冒险']",CoderChild,"['动作', '冒险']",https://www.vgtime.com/game/2091.jhtml,
弹弹跳跳闪避人,VVVVVV,-1.0,-1,"['PC', '3DS', 'PSV', 'PS4']",2010-01-11,"['动作', '平台']",Terry Cavanagh,"['动作', '平台']",https://www.vgtime.com/game/1638.jhtml,https://img01.vgtime.com/photo/web/151022160900532.jpg
洞窟物语3D,Cave Story 3D,7.7,19,['3DS'],2011-11-08,"['动作', '平台']",Nicalis,"['动作', '平台']",https://www.vgtime.com/game/1908.jhtml,https://img01.vgtime.com/photo/web/150709104733981.jpg
实况足球 2014,Pro Evolution Soccer 2014,7.3,58,"['3DS', 'X360', 'PSP', 'PS2', 'PS3']",2013-09-19,['体育'],PES Productions,['体育'],https://www.vgtime.com/game/1721.jhtml,https://img01.vgtime.com/photo/web/150923140840180.jpg
狂野夏威夷,Shakedown Hawaii,-1.0,-1,"['PSV', 'PS4']",1970-01-01,"['沙箱', '俯视角']",VBlank Entertainment,"['沙箱', '俯视角']",https://www.vgtime.com/game/3393.jhtml,https://img01.vgtime.com/photo/web/151125122531209.png
狂野老城,Retro City Rampage,-1.0,-1,"['PC', 'Wii', 'X360', 'PSV', 'PS3']",2012-10-09,"['动作', '冒险']",VBlank Entertainment,"['动作', '冒险']",https://www.vgtime.com/game/1408.jhtml,https://img01.vgtime.com/photo/web/150421003632124.jpg
烧绳子,Burn the Rope,-1.0,-1,"['Wii', 'PSV']",2010-12-20,['益智'],RingZero Games,['益智'],https://www.vgtime.com/game/901.jhtml,https://img01.vgtime.com/photo/web/1510121743135797.jpg
重力獾,Gravity Badgers,-1.0,-1,"['PC', 'WiiU', 'PSV']",2013-11-28,['动作'],Wales Interactive,['动作'],https://www.vgtime.com/game/1082.jhtml,https://img01.vgtime.com/photo/web/151014170315502.jpg
芭比梦之屋派对,Barbie: Dreamhouse Party,-1.0,-1,['3DS'],2013-11-12,['模拟'],Little Orbit,['模拟'],https://www.vgtime.com/game/1887.jhtml,https://img01.vgtime.com/photo/web/150922143034949.jpg
